Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,EmployeeCount,EmployeeNumber,Over18,Batch_ID,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,OverTime,MonthlyIncome,Attrition
37,974,18,Bachelor,Very High,Medium,1,Medium,3,22,Outstanding,Medium,80,3,7,3,Better,0,1,623,Y,2,Travel_Frequently,Human Resources,Other,Male,Sales Executive,Married,Yes,2000,No
36,261,20,Master,Medium,Very High,5,Medium,0,17,Excellent,High,80,3,28,6,Best,4,1,624,Y,2,Travel_Rarely,Human Resources,Medical,Female,Human Resources,Single,No,2440,No
27,919,10,Below College,Very High,Medium,3,Low,9,15,Excellent,Low,80,0,11,0,Bad,11,1,625,Y,2,Travel_Rarely,Human Resources,Marketing,Female,Laboratory Technician,Single,Yes,11516,Yes
38,981,25,Bachelor,Very High,Low,2,Low,6,15,Excellent,Very High,80,0,10,5,Bad,6,1,626,Y,2,Travel_Frequently,Human Resources,Life Sciences,Female,Sales Executive,Married,No,11394,Yes
50,352,29,Below College,Very High,High,5,Very High,8,25,Excellent,Very High,80,2,23,5,Best,8,1,627,Y,2,Travel_Rarely,Human Resources,Human Resources,Male,Healthcare Representative,Married,Yes,9739,No
35,746,12,Below College,High,Very High,1,High,1,14,Excellent,Very High,80,3,10,4,Better,10,1,628,Y,2,Non-Travel,Sales,Life Sciences,Female,Human Resources,Single,No,2760,Yes
43,938,1,Below College,High,Medium,5,High,2,19,Excellent,Medium,80,0,3,3,Best,10,1,629,Y,2,Travel_Frequently,Human Resources,Technical Degree,Male,Sales Executive,Divorced,No,10079,No
23,629,27,Doctor,Medium,Very High,4,Very High,4,25,Good,Very High,80,0,13,0,Better,0,1,630,Y,2,Non-Travel,Research & Development,Technical Degree,Female,Human Resources,Divorced,Yes,2000,No
42,540,26,College,Low,Medium,1,Low,2,22,Good,Low,80,3,16,6,Good,0,1,631,Y,2,Non-Travel,Research & Development,Human Resources,Female,Manufacturing Director,Divorced,Yes,5406,Yes
21,1259,9,Master,Low,High,2,Medium,7,23,Excellent,Low,80,3,11,0,Best,4,1,632,Y,2,Non-Travel,Human Resources,Life Sciences,Male,Sales Representative,Married,No,2000,No
35,725,19,Below College,High,High,4,Low,5,21,Excellent,Very High,80,0,9,1,Best,8,1,633,Y,2,Travel_Frequently,Sales,Human Resources,Male,Manufacturing Director,Single,Yes,11518,Yes
20,1065,26,Below College,High,High,4,High,6,16,Excellent,High,80,3,1,2,Bad,16,1,634,Y,2,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Single,Yes,7559,No
46,967,18,Doctor,Medium,Low,4,Medium,8,18,Excellent,High,80,2,12,3,Good,0,1,635,Y,2,Travel_Rarely,Human Resources,Life Sciences,Female,Laboratory Technician,Single,No,2000,No
35,434,16,Below College,Low,High,1,Low,2,12,Excellent,Low,80,1,0,5,Good,0,1,636,Y,2,Non-Travel,Research & Development,Technical Degree,Female,Human Resources,Single,No,16576,Yes
40,1419,22,Doctor,Very High,Very High,4,High,4,20,Excellent,Very High,80,1,9,5,Bad,4,1,637,Y,2,Travel_Frequently,Research & Development,Other,Female,Sales Executive,Divorced,Yes,15725,No
43,370,16,Bachelor,High,Low,3,High,1,19,Outstanding,Low,80,1,0,5,Best,19,1,638,Y,2,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Married,No,12034,Yes
23,267,7,Master,Very High,Low,5,High,7,17,Excellent,Low,80,1,0,5,Better,0,1,639,Y,2,Non-Travel,Sales,Medical,Female,Research Director,Single,No,11782,No
29,465,10,Doctor,Medium,High,2,Low,5,22,Good,Low,80,2,7,6,Better,11,1,640,Y,2,Travel_Frequently,Sales,Medical,Female,Sales Executive,Divorced,No,2384,Yes
38,928,18,Doctor,Very High,Low,5,High,5,16,Excellent,Low,80,2,19,4,Good,9,1,641,Y,2,Travel_Frequently,Human Resources,Other,Female,Sales Executive,Single,Yes,2182,No
30,424,11,Doctor,High,Very High,3,Very High,4,11,Good,Medium,80,0,16,4,Bad,11,1,642,Y,2,Non-Travel,Sales,Technical Degree,Male,Human Resources,Single,Yes,4080,Yes
37,289,13,Master,Very High,Low,1,High,4,19,Excellent,High,80,0,0,5,Best,9,1,643,Y,2,Travel_Rarely,Human Resources,Technical Degree,Male,Manufacturing Director,Single,Yes,3730,Yes
38,203,5,Doctor,Low,Very High,1,High,8,16,Excellent,Medium,80,2,0,4,Good,17,1,644,Y,2,Non-Travel,Human Resources,Marketing,Male,Research Scientist,Single,No,7789,No
34,1308,29,Below College,Medium,Medium,1,High,8,14,Outstanding,Medium,80,1,12,2,Best,10,1,645,Y,2,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married,Yes,6100,Yes
35,719,19,Master,High,Low,1,High,0,12,Excellent,Low,80,1,2,4,Best,18,1,646,Y,2,Travel_Rarely,Research & Development,Human Resources,Female,Laboratory Technician,Single,Yes,2651,No
42,136,21,Master,Low,Medium,1,High,2,22,Low,Very High,80,0,13,1,Good,0,1,647,Y,2,Travel_Rarely,Research & Development,Marketing,Male,Manager,Married,No,12266,No
41,1009,13,Master,Low,Low,3,Very High,1,19,Excellent,Low,80,0,20,3,Best,10,1,648,Y,2,Travel_Frequently,Research & Development,Life Sciences,Female,Research Scientist,Married,Yes,2000,No
30,855,29,Below College,Low,Very High,3,Medium,6,22,Excellent,High,80,0,22,6,Best,4,1,649,Y,2,Travel_Frequently,Sales,Human Resources,Male,Human Resources,Single,Yes,11460,No
45,265,23,Bachelor,High,Very High,4,High,9,14,Excellent,Low,80,3,0,0,Good,9,1,650,Y,2,Non-Travel,Research & Development,Life Sciences,Female,Sales Representative,Single,Yes,9134,No
31,123,3,Master,Medium,Very High,4,High,4,11,Excellent,Medium,80,1,4,4,Best,5,1,651,Y,2,Travel_Rarely,Sales,Other,Male,Healthcare Representative,Single,No,3478,No
41,762,19,Master,Low,High,2,High,2,21,Excellent,Medium,80,1,10,1,Better,14,1,652,Y,2,Travel_Rarely,Research & Development,Technical Degree,Male,Manufacturing Director,Married,No,5989,Yes
30,755,24,Below College,Very High,Medium,1,Low,3,14,Outstanding,Medium,80,1,13,1,Bad,6,1,653,Y,2,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Married,Yes,8574,Yes
23,261,21,Doctor,Very High,Medium,5,Low,3,15,Excellent,Very High,80,0,4,0,Best,19,1,654,Y,2,Non-Travel,Sales,Technical Degree,Male,Manager,Divorced,No,4074,Yes
47,785,27,Below College,Medium,Low,4,Very High,5,19,Excellent,Very High,80,3,0,0,Better,0,1,655,Y,2,Travel_Rarely,Human Resources,Other,Male,Research Scientist,Single,No,2000,No
33,682,9,College,Low,Low,5,Very High,8,21,Outstanding,Medium,80,3,12,3,Best,10,1,656,Y,2,Travel_Frequently,Human Resources,Marketing,Male,Manufacturing Director,Single,No,9098,Yes
33,459,22,Doctor,Very High,High,5,Very High,7,25,Low,High,80,2,0,6,Good,4,1,657,Y,2,Travel_Frequently,Sales,Technical Degree,Female,Manager,Single,Yes,4852,Yes
51,796,5,Bachelor,Low,Medium,1,High,8,20,Excellent,Medium,80,3,9,2,Good,8,1,658,Y,2,Travel_Frequently,Human Resources,Medical,Female,Manager,Single,No,10937,No
30,459,28,Bachelor,High,Very High,5,Medium,2,24,Excellent,Low,80,0,7,0,Bad,14,1,659,Y,2,Travel_Frequently,Human Resources,Medical,Female,Human Resources,Divorced,Yes,7534,Yes
52,1310,26,Doctor,Medium,High,3,High,7,24,Good,High,80,0,16,6,Better,21,1,660,Y,2,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Married,Yes,10005,No
23,344,18,Below College,High,Low,5,High,4,11,Excellent,Medium,80,0,10,6,Bad,0,1,661,Y,2,Travel_Frequently,Sales,Other,Female,Research Scientist,Divorced,No,4535,No
30,650,4,Master,High,Medium,3,Medium,5,20,Excellent,Medium,80,2,12,0,Good,7,1,662,Y,2,Travel_Rarely,Human Resources,Medical,Female,Manufacturing Director,Married,Yes,10277,Yes
41,710,27,College,High,Low,3,Medium,9,11,Excellent,Medium,80,1,2,3,Good,8,1,663,Y,2,Non-Travel,Human Resources,Medical,Female,Manager,Married,Yes,6195,No
40,816,16,Doctor,Medium,High,5,Very High,1,16,Excellent,Very High,80,0,10,4,Bad,11,1,664,Y,2,Travel_Rarely,Research & Development,Other,Male,Manufacturing Director,Married,No,6163,No
34,433,20,College,Low,Low,4,Low,0,16,Excellent,High,80,0,10,6,Better,11,1,665,Y,2,Travel_Rarely,Human Resources,Marketing,Female,Research Director,Divorced,No,2000,Yes
35,1068,9,Bachelor,Low,Very High,2,Low,9,13,Excellent,Medium,80,2,14,2,Good,16,1,666,Y,2,Travel_Rarely,Sales,Technical Degree,Male,Human Resources,Divorced,No,2000,Yes
34,1363,28,College,Low,Low,5,Low,4,17,Excellent,High,80,2,6,3,Bad,9,1,667,Y,2,Travel_Rarely,Research & Development,Other,Female,Research Director,Divorced,No,2062,Yes
43,1269,21,College,Low,Low,4,Low,1,19,Good,Low,80,2,16,0,Best,3,1,668,Y,2,Travel_Rarely,Sales,Medical,Male,Human Resources,Married,Yes,3292,Yes
51,289,19,Bachelor,Medium,Very High,5,Low,7,18,Good,Low,80,2,12,0,Better,7,1,669,Y,2,Travel_Frequently,Human Resources,Life Sciences,Male,Research Scientist,Divorced,No,12101,Yes
16,982,8,Doctor,Very High,High,2,High,6,11,Excellent,High,80,2,15,3,Better,0,1,670,Y,2,Travel_Frequently,Sales,Life Sciences,Male,Human Resources,Single,No,13966,No
15,958,4,College,Very High,Very High,2,High,3,15,Excellent,Very High,80,0,10,4,Bad,4,1,671,Y,2,Travel_Rarely,Research & Development,Marketing,Female,Manufacturing Director,Single,No,8192,No
45,486,14,College,Low,Low,4,Very High,7,21,Outstanding,Low,80,1,22,5,Good,3,1,672,Y,2,Travel_Frequently,Human Resources,Human Resources,Male,Research Director,Married,No,6687,Yes
24,1030,18,Doctor,Medium,Very High,5,Low,5,12,Low,Low,80,3,27,1,Good,8,1,673,Y,2,Non-Travel,Human Resources,Medical,Male,Sales Executive,Divorced,No,6336,Yes
32,973,10,Doctor,Very High,Medium,1,High,1,23,Excellent,Very High,80,0,1,2,Bad,7,1,674,Y,2,Travel_Rarely,Human Resources,Human Resources,Male,Manager,Married,No,2000,Yes
37,1281,12,Below College,Low,Medium,5,Medium,9,19,Excellent,Low,80,3,18,1,Better,8,1,675,Y,2,Travel_Rarely,Sales,Technical Degree,Female,Healthcare Representative,Divorced,Yes,10642,No
18,335,12,Below College,High,Very High,4,Very High,1,14,Excellent,Low,80,0,13,5,Good,7,1,676,Y,2,Non-Travel,Human Resources,Human Resources,Male,Sales Representative,Divorced,No,11763,Yes
35,151,27,Master,Medium,High,5,High,6,14,Excellent,Low,80,3,12,4,Best,19,1,677,Y,2,Non-Travel,Human Resources,Technical Degree,Male,Manufacturing Director,Married,No,8997,No
14,362,4,Master,Medium,Very High,1,High,6,22,Good,Very High,80,2,15,1,Good,1,1,678,Y,2,Travel_Rarely,Research & Development,Technical Degree,Male,Sales Executive,Married,No,2242,Yes
54,253,12,College,Very High,Very High,5,Very High,4,12,Excellent,Low,80,1,6,2,Best,10,1,679,Y,2,Travel_Frequently,Research & Development,Human Resources,Male,Sales Representative,Single,Yes,9204,No
65,1103,2,Below College,Low,Medium,3,Very High,7,20,Good,Medium,80,0,24,5,Better,0,1,680,Y,2,Non-Travel,Sales,Life Sciences,Female,Laboratory Technician,Married,Yes,16029,No
37,1018,26,College,Very High,High,2,High,7,21,Outstanding,Low,80,1,6,3,Bad,4,1,681,Y,2,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Divorced,No,3890,Yes
4,613,16,College,Very High,Low,3,Low,1,20,Excellent,High,80,3,33,2,Best,11,1,682,Y,2,Non-Travel,Sales,Human Resources,Male,Manager,Single,No,2000,Yes
33,738,29,Doctor,High,Medium,2,Medium,5,13,Excellent,Medium,80,2,21,4,Better,5,1,683,Y,2,Travel_Frequently,Sales,Life Sciences,Female,Sales Representative,Divorced,Yes,7586,No
36,415,23,Master,Very High,Medium,3,Low,6,25,Excellent,High,80,0,13,0,Good,1,1,684,Y,2,Non-Travel,Human Resources,Human Resources,Male,Sales Executive,Married,Yes,7788,Yes
30,283,11,Doctor,Medium,Medium,1,Low,9,19,Good,Medium,80,0,8,4,Best,0,1,685,Y,2,Non-Travel,Sales,Marketing,Female,Research Director,Married,No,12937,Yes
25,341,6,Below College,High,Low,3,High,2,25,Excellent,Medium,80,3,4,3,Good,9,1,686,Y,2,Travel_Frequently,Sales,Human Resources,Male,Manager,Married,Yes,9359,No
40,393,1,Doctor,Low,Very High,4,High,4,20,Outstanding,Very High,80,1,14,0,Best,10,1,687,Y,2,Travel_Rarely,Human Resources,Other,Female,Laboratory Technician,Divorced,Yes,5558,No
50,1342,28,Bachelor,Very High,High,4,Very High,8,11,Excellent,Low,80,2,8,3,Bad,0,1,688,Y,2,Travel_Frequently,Human Resources,Marketing,Male,Healthcare Representative,Married,Yes,4983,Yes
46,758,1,Bachelor,Low,Very High,5,Medium,9,13,Good,Very High,80,3,11,2,Better,0,1,689,Y,2,Travel_Frequently,Human Resources,Medical,Male,Research Director,Married,Yes,5821,No
23,1201,16,Master,Low,Very High,2,Very High,0,16,Excellent,Medium,80,2,26,2,Best,0,1,690,Y,2,Travel_Rarely,Human Resources,Technical Degree,Male,Sales Executive,Divorced,No,2000,No
32,1172,17,Below College,High,Medium,4,Low,4,14,Outstanding,High,80,0,13,1,Good,0,1,691,Y,2,Non-Travel,Research & Development,Marketing,Female,Manager,Single,Yes,6513,Yes
22,1363,19,Below College,Low,Very High,3,Very High,4,24,Excellent,Very High,80,2,12,2,Good,1,1,692,Y,2,Travel_Frequently,Sales,Other,Male,Sales Representative,Single,Yes,10057,Yes
42,662,22,Below College,Very High,High,4,Medium,9,22,Excellent,High,80,1,5,3,Good,7,1,693,Y,2,Non-Travel,Human Resources,Technical Degree,Female,Human Resources,Married,Yes,2000,No
32,912,26,Master,Medium,High,2,Low,1,23,Excellent,Low,80,2,11,2,Bad,0,1,694,Y,2,Non-Travel,Sales,Life Sciences,Female,Sales Executive,Single,Yes,3653,Yes
38,306,13,College,High,Very High,1,High,7,21,Excellent,Medium,80,2,1,1,Better,16,1,695,Y,2,Travel_Rarely,Research & Development,Other,Male,Research Scientist,Divorced,No,14361,Yes
41,913,11,Bachelor,High,High,1,Medium,4,15,Good,Medium,80,3,20,1,Best,0,1,696,Y,2,Non-Travel,Human Resources,Medical,Female,Manager,Divorced,No,4001,No
38,285,5,Master,Medium,Very High,4,High,9,14,Excellent,Medium,80,3,14,2,Bad,3,1,697,Y,2,Travel_Frequently,Sales,Technical Degree,Male,Human Resources,Divorced,Yes,2000,Yes
22,275,9,College,Very High,Low,1,Medium,1,21,Excellent,Medium,80,1,16,2,Good,4,1,698,Y,2,Travel_Rarely,Human Resources,Life Sciences,Male,Sales Representative,Married,No,2000,No
41,711,14,Doctor,High,Medium,3,Very High,8,21,Excellent,Low,80,2,22,0,Best,4,1,699,Y,2,Non-Travel,Research & Development,Other,Female,Healthcare Representative,Married,Yes,7490,No
49,367,12,College,High,Medium,3,High,2,25,Excellent,Very High,80,2,25,4,Better,0,1,700,Y,2,Non-Travel,Research & Development,Other,Female,Human Resources,Single,Yes,11417,No
36,1271,14,College,High,High,3,Medium,9,19,Excellent,Medium,80,2,14,4,Good,7,1,701,Y,2,Non-Travel,Sales,Technical Degree,Male,Manager,Divorced,Yes,10310,Yes
36,1188,13,Below College,High,High,3,Low,2,23,Excellent,Very High,80,0,10,4,Bad,3,1,702,Y,2,Travel_Frequently,Research & Development,Human Resources,Male,Manager,Married,No,3561,Yes
40,783,13,Doctor,Medium,Very High,5,High,9,13,Excellent,Medium,80,1,16,1,Bad,0,1,703,Y,2,Travel_Frequently,Research & Development,Medical,Male,Healthcare Representative,Married,Yes,5131,No
32,965,10,Bachelor,Low,Medium,2,Very High,2,19,Excellent,High,80,0,14,0,Best,13,1,704,Y,2,Non-Travel,Research & Development,Life Sciences,Female,Sales Representative,Divorced,No,7621,No
31,572,26,Bachelor,Low,Low,4,High,2,16,Excellent,High,80,2,22,5,Bad,16,1,705,Y,2,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Married,Yes,9707,No
32,250,6,Doctor,Very High,Medium,3,High,6,14,Excellent,Low,80,1,4,1,Better,0,1,706,Y,2,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Representative,Divorced,Yes,8184,No
35,1416,2,Master,Very High,Medium,4,Medium,6,18,Excellent,Very High,80,0,13,1,Good,1,1,707,Y,2,Travel_Rarely,Human Resources,Human Resources,Female,Healthcare Representative,Single,No,4014,No
43,1428,16,Master,Low,Medium,4,High,1,15,Excellent,Very High,80,0,4,0,Good,7,1,708,Y,2,Non-Travel,Sales,Life Sciences,Male,Healthcare Representative,Married,Yes,9194,No
43,866,9,Master,High,Low,4,Low,7,21,Outstanding,High,80,2,6,5,Best,10,1,709,Y,2,Travel_Rarely,Sales,Medical,Female,Research Scientist,Divorced,No,8704,Yes
33,897,26,Master,Medium,Medium,5,Very High,6,23,Excellent,Very High,80,2,14,3,Bad,3,1,710,Y,2,Non-Travel,Sales,Human Resources,Female,Research Scientist,Divorced,Yes,2000,No
36,1453,12,Below College,Medium,High,2,Medium,6,14,Low,Low,80,3,17,1,Better,4,1,711,Y,2,Travel_Rarely,Human Resources,Other,Male,Sales Executive,Married,No,2000,No
21,1108,29,College,Medium,Low,5,Low,4,20,Excellent,Low,80,0,4,0,Better,0,1,712,Y,2,Travel_Frequently,Research & Development,Medical,Male,Laboratory Technician,Married,Yes,13440,Yes
45,452,3,Doctor,Very High,Medium,3,Low,3,17,Excellent,Low,80,3,4,2,Bad,13,1,713,Y,2,Travel_Frequently,Sales,Human Resources,Female,Human Resources,Single,Yes,11389,Yes
22,1294,23,College,Very High,High,4,High,3,21,Excellent,Medium,80,2,22,6,Bad,2,1,714,Y,2,Non-Travel,Human Resources,Marketing,Female,Research Scientist,Married,No,5367,Yes
42,635,6,College,Very High,High,4,Low,4,16,Excellent,Medium,80,2,14,1,Best,18,1,715,Y,2,Non-Travel,Human Resources,Technical Degree,Female,Manufacturing Director,Single,Yes,5789,Yes
45,184,21,Below College,Medium,Medium,5,Medium,8,14,Excellent,High,80,1,5,3,Bad,6,1,716,Y,2,Travel_Frequently,Sales,Technical Degree,Male,Research Scientist,Single,Yes,3444,No
34,943,28,Doctor,Very High,Low,1,Low,5,23,Excellent,Very High,80,3,8,3,Best,4,1,717,Y,2,Travel_Frequently,Human Resources,Technical Degree,Female,Healthcare Representative,Married,Yes,2000,Yes
26,1160,1,Below College,High,High,1,High,5,25,Excellent,Medium,80,2,1,5,Bad,1,1,718,Y,2,Non-Travel,Sales,Other,Female,Research Scientist,Divorced,No,7545,No
29,526,27,Bachelor,Very High,Low,5,Very High,5,16,Excellent,Low,80,0,16,6,Best,9,1,719,Y,2,Non-Travel,Sales,Medical,Male,Manager,Divorced,Yes,8843,Yes
42,979,8,Doctor,Very High,High,3,Low,1,25,Excellent,Medium,80,3,26,2,Better,10,1,720,Y,2,Non-Travel,Sales,Marketing,Female,Human Resources,Divorced,Yes,11021,Yes
33,467,11,Bachelor,Very High,Medium,1,Medium,7,21,Excellent,Very High,80,2,3,1,Good,11,1,721,Y,2,Travel_Rarely,Human Resources,Human Resources,Female,Healthcare Representative,Married,Yes,2000,No
34,548,3,College,Very High,High,1,Medium,5,19,Excellent,High,80,1,1,3,Bad,12,1,722,Y,2,Travel_Frequently,Human Resources,Medical,Male,Sales Executive,Married,Yes,2000,No
39,925,14,Master,High,Very High,2,High,2,17,Excellent,Medium,80,3,9,6,Better,0,1,723,Y,2,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,Divorced,Yes,10408,No
44,1488,25,Master,High,Medium,4,Medium,6,18,Excellent,High,80,2,12,0,Better,8,1,724,Y,2,Travel_Frequently,Research & Development,Other,Female,Manager,Married,No,11738,No
43,1303,13,Below College,Low,Low,2,Very High,7,11,Good,Very High,80,3,8,4,Good,5,1,725,Y,2,Travel_Rarely,Sales,Other,Female,Healthcare Representative,Married,Yes,5756,No
48,473,21,Bachelor,High,Low,5,Very High,5,23,Excellent,Low,80,3,18,5,Better,3,1,726,Y,2,Non-Travel,Human Resources,Human Resources,Male,Human Resources,Married,No,2000,Yes
43,619,21,Doctor,Medium,Medium,5,Low,5,15,Excellent,Very High,80,0,0,6,Bad,0,1,727,Y,2,Travel_Rarely,Research & Development,Marketing,Female,Human Resources,Divorced,Yes,6079,Yes
46,528,15,Below College,Medium,Medium,5,Low,8,22,Excellent,High,80,2,9,3,Bad,0,1,728,Y,2,Travel_Rarely,Sales,Life Sciences,Female,Research Director,Divorced,Yes,9219,Yes
33,757,7,Master,Very High,Medium,1,High,6,19,Excellent,Very High,80,3,10,5,Better,12,1,729,Y,2,Non-Travel,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced,No,2706,No
36,398,8,Below College,Medium,High,1,Very High,3,11,Excellent,High,80,1,22,0,Good,5,1,730,Y,2,Travel_Rarely,Human Resources,Medical,Female,Healthcare Representative,Divorced,Yes,5504,No
43,1303,10,College,Medium,Low,1,Low,6,20,Excellent,High,80,2,4,6,Good,14,1,731,Y,2,Travel_Frequently,Research & Development,Medical,Female,Sales Executive,Married,Yes,2000,Yes
19,1101,20,Doctor,High,Medium,5,Low,3,12,Excellent,Medium,80,0,15,3,Bad,7,1,732,Y,2,Non-Travel,Research & Development,Other,Female,Sales Representative,Single,No,11848,Yes
46,338,7,College,Medium,High,4,Low,5,12,Excellent,High,80,0,3,4,Good,0,1,733,Y,2,Travel_Rarely,Human Resources,Technical Degree,Male,Research Scientist,Divorced,No,5347,Yes
28,328,16,Bachelor,Medium,Medium,2,Medium,9,13,Excellent,Low,80,0,18,6,Good,10,1,734,Y,2,Non-Travel,Research & Development,Human Resources,Female,Sales Executive,Divorced,No,10012,No
53,164,28,Master,High,High,4,High,6,18,Excellent,Medium,80,3,17,0,Bad,17,1,735,Y,2,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single,No,4737,No
40,340,26,Below College,Low,Very High,5,Very High,9,20,Excellent,Very High,80,2,16,1,Better,11,1,736,Y,2,Travel_Frequently,Research & Development,Life Sciences,Male,Manufacturing Director,Married,No,7089,No
31,1016,25,Doctor,Medium,Medium,1,Low,5,16,Excellent,Medium,80,1,12,0,Bad,5,1,737,Y,2,Non-Travel,Research & Development,Life Sciences,Female,Research Director,Married,No,2000,Yes
24,140,29,Master,Medium,Medium,3,High,6,13,Low,Medium,80,1,8,4,Better,6,1,738,Y,2,Non-Travel,Human Resources,Technical Degree,Female,Sales Representative,Single,Yes,6817,No
40,448,7,Bachelor,Low,High,3,Medium,8,17,Excellent,Medium,80,2,16,6,Bad,8,1,739,Y,2,Non-Travel,Research & Development,Medical,Female,Healthcare Representative,Single,Yes,16554,No
48,361,2,Bachelor,Medium,Very High,3,Low,4,20,Excellent,High,80,3,15,3,Better,0,1,740,Y,2,Travel_Rarely,Human Resources,Life Sciences,Female,Healthcare Representative,Divorced,Yes,13824,Yes
13,1162,22,Bachelor,Very High,Medium,2,Medium,7,16,Excellent,Very High,80,0,16,3,Best,12,1,741,Y,2,Travel_Frequently,Sales,Marketing,Female,Manufacturing Director,Single,No,5899,Yes
21,1399,11,College,Very High,Low,5,Very High,7,25,Excellent,Medium,80,2,0,1,Bad,7,1,742,Y,2,Travel_Frequently,Sales,Medical,Female,Manager,Divorced,No,12559,No
45,215,6,Doctor,Medium,Low,5,Very High,0,20,Excellent,High,80,1,16,0,Good,1,1,743,Y,2,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Divorced,Yes,6155,Yes
20,1254,10,College,High,Very High,2,Medium,1,15,Excellent,Low,80,0,3,2,Better,6,1,744,Y,2,Non-Travel,Human Resources,Marketing,Male,Manager,Single,Yes,8654,No
44,831,27,Doctor,Low,Very High,2,Low,3,19,Excellent,High,80,0,6,1,Bad,7,1,745,Y,2,Travel_Frequently,Research & Development,Technical Degree,Female,Research Scientist,Single,No,6475,Yes
43,1454,19,Below College,High,Medium,4,High,2,17,Excellent,Very High,80,1,18,5,Good,8,1,746,Y,2,Travel_Frequently,Human Resources,Technical Degree,Female,Sales Executive,Married,Yes,8413,No
42,1298,6,College,Medium,Low,4,High,0,12,Excellent,Low,80,1,10,5,Bad,14,1,747,Y,2,Non-Travel,Human Resources,Medical,Male,Research Scientist,Married,No,7525,No
40,1347,19,Bachelor,Low,Medium,4,High,9,25,Excellent,Medium,80,0,13,3,Best,10,1,748,Y,2,Travel_Frequently,Human Resources,Marketing,Female,Manager,Married,No,11513,No
25,296,17,College,Medium,Very High,2,Low,1,12,Excellent,Low,80,2,20,2,Best,7,1,749,Y,2,Travel_Rarely,Research & Development,Other,Male,Research Director,Divorced,No,2675,Yes
39,1013,18,College,High,Medium,1,Very High,8,15,Outstanding,Medium,80,2,11,6,Better,0,1,750,Y,2,Travel_Rarely,Research & Development,Other,Female,Sales Representative,Single,No,9319,No
40,1371,21,Doctor,Low,Very High,2,High,7,15,Low,Very High,80,3,14,2,Good,14,1,751,Y,2,Travel_Frequently,Sales,Technical Degree,Female,Healthcare Representative,Single,Yes,2000,No
33,1327,21,Below College,High,Low,1,Low,5,15,Outstanding,High,80,3,19,0,Good,11,1,752,Y,2,Travel_Frequently,Sales,Technical Degree,Male,Healthcare Representative,Single,No,2000,Yes
46,612,15,Bachelor,Very High,Medium,2,Very High,1,13,Excellent,Low,80,0,18,5,Best,3,1,753,Y,2,Non-Travel,Research & Development,Life Sciences,Female,Sales Representative,Married,No,10308,No
51,1201,6,Below College,Medium,Very High,4,Low,8,16,Excellent,Medium,80,3,12,3,Good,3,1,754,Y,2,Non-Travel,Sales,Life Sciences,Male,Research Scientist,Divorced,No,8094,Yes
30,1376,3,Bachelor,High,Very High,4,Medium,8,11,Excellent,Low,80,2,8,2,Better,0,1,755,Y,2,Non-Travel,Research & Development,Other,Female,Healthcare Representative,Divorced,Yes,6904,No
43,971,22,College,Medium,Medium,2,Low,7,20,Excellent,Medium,80,2,5,5,Good,8,1,756,Y,2,Non-Travel,Human Resources,Technical Degree,Male,Manager,Divorced,Yes,10743,Yes
38,779,5,Bachelor,High,Very High,3,Medium,0,16,Low,Low,80,0,10,5,Best,7,1,757,Y,2,Travel_Rarely,Sales,Technical Degree,Female,Sales Representative,Married,Yes,3936,No
28,493,2,Doctor,Very High,Low,5,Low,1,23,Outstanding,Very High,80,0,15,2,Better,12,1,758,Y,2,Non-Travel,Sales,Technical Degree,Female,Research Scientist,Divorced,Yes,2000,Yes
41,675,2,College,Very High,Medium,5,Very High,7,18,Excellent,Very High,80,0,14,4,Best,4,1,759,Y,2,Travel_Rarely,Sales,Technical Degree,Male,Manager,Married,No,2000,Yes
38,829,1,Below College,Very High,Medium,4,Low,2,24,Excellent,High,80,1,13,3,Good,9,1,760,Y,2,Travel_Frequently,Research & Development,Technical Degree,Female,Human Resources,Married,Yes,3163,Yes
23,1206,27,Doctor,Medium,Low,5,Very High,6,25,Excellent,Medium,80,2,12,3,Best,19,1,761,Y,2,Travel_Rarely,Sales,Medical,Female,Research Scientist,Married,Yes,4544,No
21,289,11,Doctor,Medium,Very High,1,Low,2,18,Excellent,Low,80,2,0,4,Better,4,1,762,Y,2,Non-Travel,Human Resources,Technical Degree,Female,Laboratory Technician,Divorced,Yes,8239,Yes
