Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,EmployeeCount,EmployeeNumber,Over18,Batch_ID,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,OverTime,MonthlyIncome,Attrition
38,1441,17,College,Very High,Low,1,Medium,1,13,Excellent,Low,80,2,17,0,Bad,9,1,603,Y,2,Travel_Frequently,Research & Development,Other,Female,Research Director,Divorced,No,2000,Yes
37,893,2,College,High,Medium,5,Medium,2,13,Excellent,Low,80,3,12,6,Good,10,1,604,Y,2,Travel_Frequently,Human Resources,Human Resources,Female,Manager,Single,No,12410,No
41,1220,5,Below College,Low,Low,3,Medium,6,13,Excellent,Very High,80,3,17,0,Best,4,1,605,Y,2,Non-Travel,Sales,Medical,Male,Research Director,Divorced,Yes,2964,Yes
52,612,7,Master,Medium,Very High,4,Low,9,18,Excellent,Low,80,2,7,6,Good,12,1,606,Y,2,Travel_Rarely,Human Resources,Life Sciences,Female,Research Scientist,Married,Yes,4218,Yes
34,125,22,Doctor,High,Low,5,Medium,4,15,Excellent,Low,80,0,10,6,Better,11,1,607,Y,2,Travel_Frequently,Human Resources,Technical Degree,Female,Manufacturing Director,Married,Yes,15087,No
31,931,28,Doctor,Medium,High,5,Very High,7,15,Outstanding,Medium,80,2,12,5,Good,6,1,608,Y,2,Travel_Frequently,Human Resources,Other,Male,Sales Representative,Married,Yes,8153,No
37,214,29,College,Medium,High,3,Medium,4,21,Excellent,Medium,80,1,15,2,Good,9,1,609,Y,2,Travel_Rarely,Research & Development,Other,Female,Research Scientist,Single,Yes,4827,No
45,359,10,Doctor,Low,Medium,4,Very High,6,22,Excellent,Medium,80,1,14,4,Best,7,1,610,Y,2,Travel_Rarely,Sales,Human Resources,Male,Research Scientist,Divorced,Yes,13109,Yes
37,601,14,Below College,Low,Very High,2,High,9,15,Excellent,Very High,80,1,5,4,Best,6,1,611,Y,2,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Divorced,Yes,2000,No
42,1397,29,Below College,Low,Low,4,High,8,14,Low,Very High,80,0,18,3,Bad,0,1,612,Y,2,Travel_Frequently,Sales,Other,Male,Sales Representative,Divorced,No,2532,Yes
48,1370,12,Bachelor,Medium,Low,1,Very High,0,19,Excellent,Very High,80,0,15,4,Best,10,1,613,Y,2,Travel_Frequently,Sales,Other,Male,Research Director,Married,Yes,6038,No
34,1211,1,Master,Medium,Low,4,High,5,23,Outstanding,Very High,80,2,5,4,Better,13,1,614,Y,2,Travel_Rarely,Research & Development,Other,Male,Sales Representative,Single,Yes,2091,Yes
50,1264,9,Below College,Medium,Low,3,High,6,22,Excellent,Low,80,1,19,2,Best,19,1,615,Y,2,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,Divorced,No,4982,Yes
36,370,26,Doctor,Very High,Medium,1,Very High,7,14,Excellent,Very High,80,3,16,6,Good,0,1,616,Y,2,Travel_Frequently,Research & Development,Human Resources,Male,Research Director,Single,No,3671,Yes
29,111,10,Below College,High,Low,2,Very High,1,11,Excellent,High,80,1,22,0,Better,14,1,617,Y,2,Travel_Frequently,Human Resources,Life Sciences,Male,Sales Executive,Single,No,7815,Yes
43,1013,24,Master,Medium,Very High,4,Very High,3,24,Low,Very High,80,1,4,2,Best,7,1,618,Y,2,Travel_Rarely,Research & Development,Other,Female,Human Resources,Single,No,4921,No
28,1450,15,Master,High,Medium,4,Medium,7,16,Excellent,Low,80,1,23,0,Good,3,1,619,Y,2,Non-Travel,Human Resources,Medical,Male,Sales Executive,Single,Yes,7800,No
33,774,20,Below College,Medium,Low,5,Medium,6,19,Excellent,Very High,80,0,18,4,Good,3,1,620,Y,2,Travel_Rarely,Sales,Other,Male,Laboratory Technician,Married,Yes,6228,No
45,676,12,College,Medium,Medium,3,Medium,3,18,Excellent,High,80,1,11,4,Best,12,1,621,Y,2,Travel_Frequently,Sales,Human Resources,Female,Healthcare Representative,Single,Yes,9764,No
31,242,15,Bachelor,High,Low,3,High,0,21,Good,Very High,80,0,14,0,Best,6,1,622,Y,2,Travel_Frequently,Research & Development,Marketing,Male,Manager,Divorced,Yes,2000,No
49,299,26,Master,High,Very High,1,Very High,5,23,Excellent,High,80,2,3,0,Better,15,1,623,Y,2,Non-Travel,Human Resources,Other,Female,Manufacturing Director,Single,No,13597,Yes
26,939,5,Master,Low,Medium,4,Very High,4,12,Excellent,High,80,0,0,5,Good,0,1,624,Y,2,Non-Travel,Research & Development,Marketing,Male,Human Resources,Divorced,No,4222,No
37,885,15,College,Very High,Medium,3,Very High,5,12,Excellent,Medium,80,2,8,4,Good,3,1,625,Y,2,Travel_Frequently,Human Resources,Other,Female,Laboratory Technician,Single,Yes,4512,Yes
41,1228,27,Doctor,Very High,High,4,Medium,9,15,Good,High,80,3,1,4,Good,0,1,626,Y,2,Non-Travel,Research & Development,Life Sciences,Male,Research Director,Single,Yes,2236,Yes
43,525,19,College,Low,High,2,Very High,9,20,Excellent,Low,80,2,4,3,Bad,14,1,627,Y,2,Travel_Frequently,Research & Development,Life Sciences,Female,Manager,Divorced,Yes,9496,No
37,777,29,Master,Medium,Low,5,Very High,6,22,Excellent,Medium,80,0,5,6,Better,11,1,628,Y,2,Travel_Frequently,Sales,Marketing,Female,Research Scientist,Single,Yes,5945,No
48,1090,18,Bachelor,High,High,1,High,5,16,Excellent,Low,80,2,16,2,Better,9,1,629,Y,2,Travel_Rarely,Human Resources,Marketing,Male,Manager,Divorced,No,2000,No
29,594,24,Below College,Medium,Medium,1,Low,3,23,Excellent,Medium,80,2,2,3,Bad,4,1,630,Y,2,Travel_Frequently,Sales,Human Resources,Male,Sales Executive,Married,Yes,11293,Yes
48,1127,18,Doctor,Medium,High,1,Medium,6,24,Excellent,Low,80,2,12,6,Best,19,1,631,Y,2,Non-Travel,Sales,Human Resources,Male,Manager,Single,No,9306,No
34,1169,13,Master,Very High,High,3,Very High,3,13,Low,Low,80,0,14,3,Better,9,1,632,Y,2,Travel_Rarely,Human Resources,Technical Degree,Male,Laboratory Technician,Divorced,No,3951,No
43,349,27,Below College,Low,Low,5,Medium,9,17,Excellent,Low,80,1,5,4,Bad,7,1,633,Y,2,Travel_Rarely,Sales,Other,Male,Healthcare Representative,Single,Yes,5082,No
34,338,28,College,Very High,High,1,Low,0,15,Excellent,Medium,80,2,14,2,Best,6,1,634,Y,2,Non-Travel,Human Resources,Human Resources,Female,Sales Representative,Married,No,9610,Yes
43,114,29,Master,High,Very High,5,Medium,0,20,Excellent,Low,80,0,19,4,Best,10,1,635,Y,2,Travel_Rarely,Human Resources,Medical,Female,Healthcare Representative,Married,No,5077,No
19,1006,20,Master,Medium,Very High,2,Low,1,14,Excellent,High,80,0,9,0,Better,6,1,636,Y,2,Non-Travel,Human Resources,Marketing,Female,Laboratory Technician,Married,No,4421,Yes
36,1266,19,Below College,High,High,3,High,0,11,Excellent,Medium,80,3,5,4,Bad,18,1,637,Y,2,Travel_Frequently,Sales,Medical,Male,Research Scientist,Divorced,Yes,8538,No
38,1353,19,Master,High,Low,5,Very High,7,16,Excellent,Medium,80,1,18,0,Best,15,1,638,Y,2,Non-Travel,Research & Development,Human Resources,Female,Research Director,Single,No,4144,No
50,346,28,College,High,Medium,4,Very High,7,15,Excellent,High,80,0,5,4,Good,2,1,639,Y,2,Travel_Frequently,Research & Development,Medical,Male,Human Resources,Single,Yes,7102,No
38,1188,8,Doctor,Very High,Low,1,High,7,15,Excellent,Low,80,2,12,2,Best,6,1,640,Y,2,Travel_Frequently,Research & Development,Technical Degree,Female,Research Scientist,Divorced,No,5787,No
43,1283,5,Doctor,Low,Low,2,Medium,6,19,Excellent,Medium,80,2,0,2,Good,0,1,641,Y,2,Non-Travel,Human Resources,Technical Degree,Female,Sales Executive,Married,No,5253,Yes
46,1043,2,Master,High,Medium,3,Low,2,18,Low,Very High,80,2,21,3,Better,19,1,642,Y,2,Non-Travel,Human Resources,Technical Degree,Male,Human Resources,Divorced,Yes,9207,Yes
38,1312,6,Bachelor,Medium,High,2,High,7,24,Excellent,High,80,3,21,1,Bad,0,1,643,Y,2,Travel_Rarely,Human Resources,Other,Female,Manufacturing Director,Married,No,11919,No
28,984,11,Below College,High,Medium,2,Medium,9,24,Excellent,High,80,3,6,4,Bad,9,1,644,Y,2,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Single,No,12942,Yes
36,567,11,Doctor,Medium,Low,2,Very High,2,19,Low,Very High,80,2,12,2,Good,3,1,645,Y,2,Travel_Frequently,Research & Development,Technical Degree,Male,Laboratory Technician,Single,Yes,3944,No
42,1095,22,Master,Very High,High,5,High,9,18,Outstanding,Very High,80,2,15,2,Better,4,1,646,Y,2,Travel_Rarely,Human Resources,Other,Male,Manager,Single,No,2000,No
36,758,28,College,Very High,Medium,4,High,6,23,Good,Very High,80,2,0,2,Best,0,1,647,Y,2,Non-Travel,Human Resources,Marketing,Male,Sales Representative,Divorced,Yes,9458,No
42,318,27,Master,High,High,5,Low,7,15,Excellent,Very High,80,2,9,3,Better,3,1,648,Y,2,Travel_Rarely,Sales,Life Sciences,Female,Manufacturing Director,Married,Yes,5760,Yes
29,1204,24,Doctor,Very High,High,2,Very High,1,18,Excellent,Very High,80,0,16,5,Good,13,1,649,Y,2,Travel_Frequently,Human Resources,Human Resources,Male,Healthcare Representative,Single,No,7256,No
54,732,24,Master,Medium,Medium,5,Very High,6,15,Outstanding,Medium,80,1,19,6,Bad,8,1,650,Y,2,Non-Travel,Research & Development,Life Sciences,Female,Research Scientist,Married,No,3640,Yes
58,292,8,Bachelor,Low,High,4,High,0,25,Excellent,Very High,80,3,15,0,Good,5,1,651,Y,2,Travel_Rarely,Human Resources,Technical Degree,Male,Laboratory Technician,Divorced,Yes,2000,No
48,722,12,College,Very High,High,1,Low,7,18,Excellent,Very High,80,0,15,6,Best,12,1,652,Y,2,Travel_Rarely,Sales,Marketing,Male,Sales Representative,Married,Yes,8456,Yes
32,1492,2,Doctor,High,Very High,4,Medium,6,21,Excellent,High,80,0,3,6,Better,14,1,653,Y,2,Travel_Frequently,Sales,Other,Female,Sales Representative,Single,No,2197,Yes
35,161,14,Bachelor,Medium,Medium,5,Medium,8,12,Excellent,Very High,80,1,18,4,Best,2,1,654,Y,2,Travel_Rarely,Sales,Marketing,Male,Manufacturing Director,Single,No,8570,Yes
35,948,27,College,Low,Medium,3,Medium,1,23,Excellent,High,80,3,15,1,Good,13,1,655,Y,2,Travel_Frequently,Research & Development,Human Resources,Female,Sales Executive,Divorced,No,2225,No
42,1127,28,Bachelor,Medium,Very High,3,Very High,0,13,Excellent,Medium,80,0,0,5,Best,0,1,656,Y,2,Travel_Frequently,Sales,Technical Degree,Male,Sales Executive,Single,Yes,10254,Yes
49,1069,25,Master,High,Very High,1,Very High,3,19,Excellent,Medium,80,2,8,1,Bad,7,1,657,Y,2,Travel_Rarely,Sales,Medical,Male,Healthcare Representative,Single,Yes,14567,No
54,106,20,Master,High,High,1,Low,1,15,Excellent,Low,80,3,5,0,Better,9,1,658,Y,2,Travel_Rarely,Research & Development,Other,Female,Research Scientist,Single,Yes,11576,Yes
27,1174,12,Bachelor,High,High,5,Very High,7,14,Excellent,Low,80,3,11,3,Better,14,1,659,Y,2,Travel_Frequently,Sales,Marketing,Male,Human Resources,Single,No,7254,Yes
38,865,1,Bachelor,Very High,High,1,Very High,8,11,Excellent,Very High,80,2,11,6,Better,1,1,660,Y,2,Travel_Rarely,Research & Development,Human Resources,Female,Sales Executive,Divorced,Yes,10900,No
40,250,20,Below College,Low,Very High,5,Medium,6,14,Outstanding,Medium,80,3,12,1,Bad,13,1,661,Y,2,Non-Travel,Sales,Human Resources,Male,Laboratory Technician,Single,No,13231,No
49,1084,19,Doctor,Low,High,5,High,5,12,Outstanding,Medium,80,2,3,1,Best,11,1,662,Y,2,Non-Travel,Sales,Human Resources,Female,Research Scientist,Single,Yes,5170,No
22,1198,29,College,Low,Very High,2,High,4,25,Excellent,Very High,80,2,23,1,Bad,12,1,663,Y,2,Non-Travel,Human Resources,Other,Male,Sales Executive,Divorced,No,11726,No
48,1083,24,Below College,Medium,High,1,Low,7,15,Excellent,Low,80,0,5,4,Best,11,1,664,Y,2,Travel_Rarely,Human Resources,Marketing,Female,Sales Representative,Single,Yes,6725,Yes
30,305,25,Below College,High,Low,1,High,3,20,Excellent,Low,80,3,18,1,Bad,8,1,665,Y,2,Non-Travel,Sales,Other,Female,Sales Executive,Married,No,6793,No
37,548,23,Below College,Low,Medium,5,High,5,25,Excellent,Low,80,3,15,4,Best,3,1,666,Y,2,Non-Travel,Sales,Medical,Male,Laboratory Technician,Married,No,2203,No
37,968,19,Bachelor,High,Medium,1,High,7,25,Outstanding,Very High,80,1,12,5,Good,7,1,667,Y,2,Travel_Rarely,Research & Development,Medical,Female,Human Resources,Divorced,Yes,6660,No
31,315,13,Bachelor,Very High,Very High,4,High,1,19,Excellent,Medium,80,2,11,2,Bad,5,1,668,Y,2,Travel_Frequently,Human Resources,Other,Male,Sales Representative,Single,No,11599,Yes
39,708,5,Below College,Medium,High,1,Very High,3,23,Excellent,High,80,1,0,1,Best,1,1,669,Y,2,Travel_Frequently,Human Resources,Marketing,Female,Healthcare Representative,Divorced,No,2000,No
28,1236,28,Doctor,Very High,High,3,Medium,2,14,Excellent,Medium,80,1,4,6,Best,3,1,670,Y,2,Travel_Rarely,Sales,Technical Degree,Male,Manufacturing Director,Married,No,7665,No
40,854,12,Doctor,Very High,Medium,2,Very High,2,20,Excellent,Medium,80,0,9,3,Better,8,1,671,Y,2,Non-Travel,Sales,Technical Degree,Male,Human Resources,Single,Yes,7243,No
57,847,23,Doctor,Very High,Low,3,Low,6,23,Excellent,Very High,80,1,16,6,Best,7,1,672,Y,2,Travel_Frequently,Sales,Technical Degree,Male,Sales Executive,Single,Yes,5433,Yes
40,1190,24,College,High,Very High,4,Very High,6,14,Excellent,High,80,2,26,6,Better,8,1,673,Y,2,Non-Travel,Human Resources,Marketing,Male,Research Scientist,Divorced,Yes,2000,Yes
35,1414,25,Master,Low,High,5,Medium,1,22,Excellent,Very High,80,0,2,2,Better,10,1,674,Y,2,Travel_Rarely,Sales,Technical Degree,Male,Sales Representative,Single,Yes,9730,Yes
41,1278,24,Doctor,Medium,Very High,4,Medium,0,20,Excellent,Low,80,2,9,1,Better,16,1,675,Y,2,Non-Travel,Human Resources,Human Resources,Male,Manufacturing Director,Single,Yes,6552,No
30,1091,17,Doctor,Very High,Very High,4,Very High,5,19,Excellent,High,80,3,11,4,Bad,7,1,676,Y,2,Travel_Frequently,Sales,Marketing,Female,Sales Executive,Divorced,No,2000,No
36,821,7,Bachelor,Low,High,5,Medium,5,19,Excellent,Low,80,1,10,1,Better,8,1,677,Y,2,Travel_Frequently,Sales,Technical Degree,Male,Healthcare Representative,Single,Yes,10502,No
46,1053,16,Master,High,Low,3,Medium,5,20,Excellent,High,80,2,25,0,Better,8,1,678,Y,2,Travel_Frequently,Sales,Human Resources,Female,Sales Executive,Single,Yes,5698,Yes
34,1157,9,Master,Very High,Very High,1,Very High,8,14,Excellent,High,80,0,16,5,Best,3,1,679,Y,2,Travel_Rarely,Human Resources,Human Resources,Male,Research Director,Single,Yes,9320,No
36,643,19,College,Medium,Very High,5,Low,3,19,Excellent,Medium,80,0,16,4,Good,1,1,680,Y,2,Non-Travel,Human Resources,Other,Male,Research Director,Single,No,2868,Yes
48,1374,27,Bachelor,High,High,4,Medium,1,11,Excellent,Medium,80,3,10,3,Good,8,1,681,Y,2,Travel_Rarely,Sales,Marketing,Female,Manufacturing Director,Married,Yes,2000,No
36,393,24,College,High,High,3,Very High,5,23,Excellent,Low,80,2,14,4,Better,13,1,682,Y,2,Travel_Rarely,Human Resources,Marketing,Male,Manufacturing Director,Single,Yes,12258,Yes
60,1370,11,Doctor,High,Low,1,Very High,4,24,Excellent,Medium,80,0,8,6,Bad,1,1,683,Y,2,Non-Travel,Human Resources,Technical Degree,Female,Research Director,Divorced,No,6148,No
35,906,12,Below College,High,Low,4,Very High,6,15,Good,Very High,80,1,4,5,Best,1,1,684,Y,2,Travel_Rarely,Sales,Life Sciences,Male,Manager,Married,No,7315,No
22,166,24,Bachelor,Very High,High,3,Very High,3,16,Excellent,Very High,80,1,0,0,Good,16,1,685,Y,2,Travel_Frequently,Research & Development,Life Sciences,Female,Healthcare Representative,Divorced,No,6023,No
34,743,13,Below College,Medium,Low,2,Low,2,23,Excellent,High,80,2,3,5,Bad,4,1,686,Y,2,Travel_Frequently,Human Resources,Technical Degree,Male,Research Scientist,Single,Yes,4698,Yes
46,541,28,Below College,High,High,5,Medium,4,24,Excellent,High,80,1,0,1,Best,9,1,687,Y,2,Travel_Frequently,Human Resources,Marketing,Female,Healthcare Representative,Single,Yes,11718,Yes
41,922,10,Doctor,Very High,Medium,5,Very High,0,22,Excellent,Low,80,2,15,6,Bad,0,1,688,Y,2,Non-Travel,Research & Development,Life Sciences,Male,Healthcare Representative,Divorced,Yes,6828,Yes
40,447,23,Master,Very High,Medium,5,Medium,6,20,Outstanding,High,80,3,10,4,Best,0,1,689,Y,2,Travel_Rarely,Human Resources,Other,Female,Human Resources,Divorced,Yes,6039,Yes
24,1122,28,Bachelor,Medium,High,3,Low,5,18,Excellent,Low,80,3,20,5,Best,0,1,690,Y,2,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Married,Yes,2000,Yes
26,153,28,Doctor,High,High,3,High,6,17,Excellent,High,80,3,11,0,Best,0,1,691,Y,2,Non-Travel,Human Resources,Human Resources,Female,Sales Representative,Divorced,No,4100,Yes
24,1354,22,Bachelor,Medium,High,5,Very High,7,25,Excellent,Low,80,3,1,4,Best,0,1,692,Y,2,Non-Travel,Research & Development,Life Sciences,Female,Healthcare Representative,Married,Yes,20000,No
30,1457,16,Master,Very High,Low,3,Low,5,15,Excellent,Medium,80,2,11,4,Best,0,1,693,Y,2,Non-Travel,Sales,Human Resources,Male,Sales Representative,Single,Yes,12637,Yes
35,628,28,Bachelor,Low,Medium,4,Very High,9,25,Outstanding,Medium,80,0,10,3,Good,4,1,694,Y,2,Non-Travel,Research & Development,Marketing,Male,Human Resources,Divorced,Yes,2473,Yes
45,622,19,Master,Very High,High,2,Low,6,19,Excellent,Very High,80,2,4,3,Better,0,1,695,Y,2,Travel_Rarely,Research & Development,Marketing,Male,Human Resources,Single,No,8272,Yes
42,156,6,Bachelor,Low,Low,1,Medium,5,11,Excellent,Very High,80,1,15,3,Best,12,1,696,Y,2,Non-Travel,Research & Development,Human Resources,Male,Manufacturing Director,Single,No,6284,No
17,506,28,Below College,Very High,Low,2,Low,6,23,Outstanding,High,80,0,9,0,Best,16,1,697,Y,2,Travel_Frequently,Human Resources,Other,Female,Laboratory Technician,Divorced,No,16529,Yes
32,538,10,Master,High,Very High,4,Very High,4,15,Outstanding,High,80,3,1,2,Better,2,1,698,Y,2,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single,No,4312,No
38,218,19,Doctor,Medium,Low,4,Very High,4,19,Excellent,Low,80,3,6,5,Bad,2,1,699,Y,2,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single,No,4864,No
47,808,5,Bachelor,Low,Low,2,Medium,1,16,Excellent,Low,80,1,10,0,Good,6,1,700,Y,2,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Married,Yes,3357,No
38,847,7,Below College,Low,Medium,2,Medium,7,17,Outstanding,Low,80,2,8,1,Better,14,1,701,Y,2,Non-Travel,Sales,Marketing,Female,Manager,Married,No,3853,No
37,958,24,Doctor,Medium,Medium,4,Very High,8,11,Outstanding,Very High,80,1,9,5,Bad,18,1,702,Y,2,Non-Travel,Sales,Life Sciences,Male,Manager,Divorced,No,5918,Yes
14,943,18,Bachelor,Medium,Very High,3,Medium,7,21,Excellent,High,80,3,7,2,Better,5,1,703,Y,2,Travel_Rarely,Human Resources,Technical Degree,Male,Manager,Single,Yes,12769,Yes
44,1260,22,Below College,Medium,Low,4,High,0,13,Excellent,High,80,3,8,5,Bad,5,1,704,Y,2,Travel_Frequently,Human Resources,Technical Degree,Male,Manufacturing Director,Married,Yes,13849,Yes
26,1273,29,Master,High,Low,1,Low,7,14,Excellent,High,80,0,7,4,Best,5,1,705,Y,2,Travel_Frequently,Research & Development,Technical Degree,Male,Sales Executive,Divorced,No,7851,Yes
28,135,10,Doctor,High,Low,2,Medium,5,22,Excellent,Very High,80,1,2,2,Better,15,1,706,Y,2,Travel_Rarely,Sales,Medical,Male,Manager,Divorced,No,9792,No
30,571,4,Doctor,High,Low,1,Low,7,22,Excellent,Medium,80,3,13,5,Bad,15,1,707,Y,2,Non-Travel,Research & Development,Marketing,Female,Manager,Divorced,Yes,8903,Yes
58,1225,12,College,High,Medium,1,High,5,22,Excellent,Low,80,1,0,4,Best,9,1,708,Y,2,Non-Travel,Research & Development,Technical Degree,Male,Research Director,Single,Yes,7528,No
48,155,4,Doctor,Very High,Very High,1,Low,5,21,Excellent,Medium,80,1,4,2,Best,3,1,709,Y,2,Travel_Rarely,Research & Development,Other,Female,Manager,Married,No,12942,Yes
41,1419,21,College,Low,Low,1,Medium,1,25,Outstanding,Low,80,1,14,4,Best,8,1,710,Y,2,Travel_Frequently,Research & Development,Technical Degree,Female,Human Resources,Divorced,Yes,6650,No
34,1470,2,Below College,High,Low,3,Very High,7,11,Excellent,Medium,80,1,28,5,Good,6,1,711,Y,2,Travel_Rarely,Research & Development,Medical,Female,Sales Representative,Divorced,No,6284,No
37,469,24,Master,Medium,High,4,Very High,6,23,Outstanding,Low,80,0,15,6,Good,15,1,712,Y,2,Non-Travel,Human Resources,Marketing,Male,Human Resources,Divorced,No,2000,Yes
44,1164,2,Master,Low,Very High,3,High,2,24,Excellent,High,80,3,28,2,Bad,9,1,713,Y,2,Travel_Frequently,Research & Development,Human Resources,Female,Manufacturing Director,Married,Yes,6878,Yes
40,386,22,Doctor,High,High,3,High,6,23,Excellent,High,80,3,19,3,Better,17,1,714,Y,2,Travel_Frequently,Human Resources,Marketing,Male,Research Scientist,Divorced,No,2000,No
41,845,3,Master,Medium,Medium,5,Low,1,22,Excellent,Medium,80,1,16,1,Bad,7,1,715,Y,2,Non-Travel,Human Resources,Human Resources,Male,Sales Representative,Single,Yes,3619,Yes
40,1491,23,Bachelor,Very High,Low,4,High,7,18,Excellent,Very High,80,1,0,4,Bad,15,1,716,Y,2,Travel_Frequently,Sales,Human Resources,Female,Sales Executive,Divorced,No,7224,No
36,256,11,Bachelor,Medium,Very High,4,Low,9,19,Excellent,Low,80,2,24,1,Best,17,1,717,Y,2,Non-Travel,Sales,Life Sciences,Male,Research Director,Single,Yes,9028,Yes
41,1072,22,Doctor,Medium,High,1,Low,8,20,Excellent,Low,80,2,8,5,Better,14,1,718,Y,2,Travel_Frequently,Human Resources,Technical Degree,Male,Sales Executive,Married,Yes,6525,Yes
46,567,22,Master,High,High,4,High,6,17,Low,Low,80,3,16,4,Bad,9,1,719,Y,2,Travel_Frequently,Sales,Other,Female,Research Director,Married,Yes,11107,No
44,954,24,Master,Low,Medium,2,High,6,18,Good,High,80,0,0,6,Bad,9,1,720,Y,2,Travel_Rarely,Research & Development,Medical,Female,Human Resources,Single,No,2000,Yes
15,1430,7,Below College,Medium,Medium,3,High,6,12,Excellent,High,80,3,3,0,Bad,7,1,721,Y,2,Non-Travel,Sales,Life Sciences,Female,Sales Representative,Married,No,10707,No
29,1434,7,Bachelor,Medium,Very High,2,Very High,1,15,Excellent,Medium,80,2,19,6,Bad,12,1,722,Y,2,Travel_Frequently,Human Resources,Marketing,Male,Manager,Married,No,2000,No
32,823,8,Master,Medium,Medium,4,Very High,0,14,Excellent,Very High,80,2,2,6,Best,13,1,723,Y,2,Non-Travel,Human Resources,Technical Degree,Female,Human Resources,Divorced,Yes,7228,No
48,198,28,College,Very High,Very High,4,High,8,14,Excellent,Very High,80,1,2,5,Best,10,1,724,Y,2,Non-Travel,Research & Development,Marketing,Male,Human Resources,Single,No,7533,No
30,679,3,Master,Very High,High,4,Medium,1,14,Outstanding,Medium,80,2,14,0,Better,14,1,725,Y,2,Travel_Frequently,Human Resources,Life Sciences,Female,Laboratory Technician,Married,No,2000,No
27,1071,13,Doctor,High,High,2,Low,1,12,Excellent,Medium,80,2,17,6,Good,4,1,726,Y,2,Non-Travel,Human Resources,Life Sciences,Female,Healthcare Representative,Single,Yes,12197,Yes
32,1294,3,College,Medium,Very High,4,High,9,18,Excellent,Low,80,3,7,3,Good,8,1,727,Y,2,Non-Travel,Research & Development,Other,Female,Laboratory Technician,Married,No,9730,No
28,944,22,Master,Medium,High,4,Low,7,25,Excellent,Medium,80,3,22,3,Better,4,1,728,Y,2,Travel_Frequently,Sales,Other,Female,Sales Representative,Divorced,Yes,2000,Yes
33,1156,3,Doctor,High,Low,4,High,3,19,Outstanding,Very High,80,1,11,2,Best,0,1,729,Y,2,Travel_Frequently,Human Resources,Medical,Female,Manager,Single,Yes,13189,Yes
37,1346,20,Below College,Medium,Low,4,Low,0,17,Excellent,Low,80,2,0,6,Better,12,1,730,Y,2,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Single,No,2000,Yes
25,1025,17,Bachelor,High,Medium,3,Medium,1,15,Excellent,Medium,80,0,13,0,Best,5,1,731,Y,2,Non-Travel,Research & Development,Human Resources,Female,Research Scientist,Single,Yes,14297,Yes
52,1429,26,Doctor,Medium,Medium,4,Medium,4,24,Excellent,Very High,80,0,13,4,Good,4,1,732,Y,2,Travel_Frequently,Sales,Medical,Female,Research Scientist,Married,No,5109,No
48,1062,8,Below College,Medium,Low,4,Low,7,15,Excellent,High,80,2,16,1,Best,13,1,733,Y,2,Non-Travel,Sales,Medical,Female,Sales Representative,Divorced,Yes,12201,Yes
46,665,12,College,Medium,High,4,Low,0,16,Excellent,High,80,0,14,0,Best,10,1,734,Y,2,Non-Travel,Research & Development,Human Resources,Female,Healthcare Representative,Divorced,Yes,4349,Yes
41,1107,6,Below College,High,Medium,5,High,7,19,Excellent,High,80,2,10,5,Better,4,1,735,Y,2,Non-Travel,Sales,Human Resources,Female,Research Director,Divorced,No,2000,No
25,519,10,Bachelor,Medium,Low,5,High,8,17,Excellent,High,80,1,15,6,Better,3,1,736,Y,2,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Married,Yes,3864,Yes
23,1035,13,Master,Very High,Medium,3,Very High,7,21,Excellent,High,80,3,10,6,Bad,8,1,737,Y,2,Travel_Rarely,Research & Development,Technical Degree,Female,Manufacturing Director,Divorced,Yes,11602,Yes
31,1064,8,Doctor,Medium,Low,5,Low,2,16,Excellent,High,80,0,7,1,Best,4,1,738,Y,2,Non-Travel,Research & Development,Medical,Female,Healthcare Representative,Married,Yes,6799,Yes
29,308,5,Below College,Very High,Low,4,Medium,2,23,Outstanding,Very High,80,1,14,1,Good,2,1,739,Y,2,Travel_Rarely,Sales,Medical,Male,Healthcare Representative,Divorced,Yes,3962,Yes
32,1406,13,Below College,High,Very High,1,Very High,8,15,Excellent,Very High,80,0,3,3,Bad,8,1,740,Y,2,Travel_Frequently,Research & Development,Medical,Female,Sales Executive,Single,No,2000,No
31,753,22,Master,Low,Medium,5,High,9,18,Excellent,High,80,0,2,2,Good,16,1,741,Y,2,Non-Travel,Human Resources,Life Sciences,Female,Human Resources,Divorced,Yes,13641,Yes
