Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,EmployeeCount,EmployeeNumber,Over18,Batch_ID,BusinessTravel,Department,EducationField,Gender,JobRole,MaritalStatus,OverTime,MonthlyIncome,Attrition
41,493,13,Below College,Very High,Medium,4,High,1,18,Excellent,High,80,1,15,4,Good,1,1,608,Y,2,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,Divorced,Yes,8996,Yes
46,1427,25,Master,High,Very High,1,High,7,23,Outstanding,Very High,80,2,14,2,Better,5,1,609,Y,2,Travel_Frequently,Sales,Medical,Female,Human Resources,Divorced,No,2000,No
27,913,2,Master,Low,Medium,3,Medium,2,22,Excellent,Medium,80,2,2,2,Best,7,1,610,Y,2,Travel_Rarely,Sales,Other,Male,Sales Executive,Single,Yes,2000,No
31,295,29,Master,Low,Very High,4,High,7,24,Excellent,High,80,2,9,6,Best,7,1,611,Y,2,Travel_Frequently,Sales,Technical Degree,Male,Manufacturing Director,Married,No,7666,Yes
32,704,24,Master,Very High,Medium,2,Medium,7,16,Excellent,Medium,80,2,22,1,Best,0,1,612,Y,2,Travel_Rarely,Human Resources,Marketing,Male,Manager,Married,Yes,7185,Yes
42,278,6,Doctor,Very High,Low,4,High,4,24,Outstanding,Low,80,3,0,5,Better,17,1,613,Y,2,Travel_Frequently,Research & Development,Marketing,Female,Research Scientist,Divorced,No,2000,No
41,681,16,College,High,Low,1,Very High,5,13,Excellent,Very High,80,1,22,1,Better,12,1,614,Y,2,Travel_Frequently,Human Resources,Medical,Male,Manufacturing Director,Single,Yes,6481,No
30,505,7,Bachelor,High,High,1,High,8,18,Excellent,Very High,80,3,17,1,Better,7,1,615,Y,2,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Divorced,Yes,2000,No
18,292,21,Below College,Low,Low,3,Medium,8,13,Excellent,Very High,80,0,6,5,Best,0,1,616,Y,2,Travel_Frequently,Research & Development,Other,Male,Human Resources,Divorced,Yes,11937,Yes
23,1104,10,Doctor,Medium,Medium,3,Very High,6,14,Excellent,High,80,3,20,2,Good,0,1,617,Y,2,Non-Travel,Research & Development,Human Resources,Male,Healthcare Representative,Married,No,10774,Yes
7,895,12,Below College,Medium,Medium,5,Medium,5,15,Excellent,Low,80,2,18,0,Better,11,1,618,Y,2,Travel_Rarely,Sales,Medical,Female,Manager,Married,Yes,10792,No
39,402,27,Bachelor,Very High,High,3,Medium,6,18,Excellent,Medium,80,1,0,5,Good,2,1,619,Y,2,Travel_Rarely,Human Resources,Human Resources,Female,Manufacturing Director,Single,No,2648,No
54,120,25,Below College,Very High,Low,1,Medium,8,12,Excellent,Low,80,2,11,4,Good,0,1,620,Y,2,Non-Travel,Human Resources,Marketing,Female,Human Resources,Single,Yes,11443,Yes
35,1298,17,Master,Low,High,3,Low,6,15,Excellent,High,80,1,9,3,Best,10,1,621,Y,2,Travel_Frequently,Human Resources,Medical,Female,Manufacturing Director,Married,Yes,2516,Yes
33,320,5,Below College,Very High,Medium,2,Medium,1,18,Excellent,Medium,80,3,18,6,Good,1,1,622,Y,2,Travel_Rarely,Research & Development,Technical Degree,Female,Manager,Divorced,No,5487,Yes
41,676,18,Master,Medium,Very High,5,Very High,2,13,Excellent,Very High,80,1,5,1,Good,9,1,623,Y,2,Non-Travel,Sales,Life Sciences,Female,Manufacturing Director,Single,Yes,6527,No
31,1109,20,Doctor,Low,Very High,3,High,0,20,Excellent,High,80,1,21,2,Bad,0,1,624,Y,2,Travel_Frequently,Research & Development,Life Sciences,Female,Manager,Divorced,No,5693,No
17,1458,25,Bachelor,Very High,Low,3,Medium,2,15,Excellent,Medium,80,1,27,5,Best,0,1,625,Y,2,Travel_Rarely,Research & Development,Human Resources,Male,Healthcare Representative,Married,Yes,2563,No
38,1250,14,Doctor,Low,Medium,1,Medium,9,23,Excellent,Very High,80,0,11,1,Good,6,1,626,Y,2,Non-Travel,Human Resources,Other,Male,Sales Representative,Single,Yes,8174,No
38,709,29,Below College,Medium,High,2,Medium,0,16,Good,High,80,0,15,1,Best,10,1,627,Y,2,Travel_Frequently,Sales,Other,Female,Manager,Married,Yes,14893,Yes
25,339,7,Master,Medium,High,2,Medium,3,21,Excellent,Low,80,2,9,2,Best,0,1,628,Y,2,Travel_Frequently,Human Resources,Marketing,Male,Manager,Married,Yes,14492,No
29,1146,23,Bachelor,Medium,Low,5,Medium,3,16,Excellent,Very High,80,1,11,1,Bad,6,1,629,Y,2,Travel_Rarely,Sales,Other,Male,Research Director,Divorced,Yes,13709,No
31,1251,11,Bachelor,Low,Low,4,Very High,7,24,Excellent,Low,80,1,0,6,Better,6,1,630,Y,2,Non-Travel,Human Resources,Life Sciences,Male,Sales Executive,Single,No,9057,No
46,880,11,College,Medium,Medium,1,High,2,19,Excellent,Low,80,3,19,2,Better,11,1,631,Y,2,Travel_Rarely,Research & Development,Human Resources,Male,Laboratory Technician,Single,Yes,3609,Yes
32,1273,15,Doctor,High,High,3,High,9,20,Outstanding,Low,80,2,4,3,Bad,6,1,632,Y,2,Travel_Frequently,Human Resources,Marketing,Male,Research Scientist,Single,No,11041,No
43,825,8,Master,Medium,High,2,Medium,0,19,Excellent,Low,80,3,2,2,Good,4,1,633,Y,2,Travel_Rarely,Research & Development,Other,Female,Human Resources,Divorced,Yes,3189,No
24,1275,13,Below College,Medium,Very High,4,High,5,19,Good,Low,80,1,21,1,Best,0,1,634,Y,2,Travel_Rarely,Human Resources,Technical Degree,Female,Human Resources,Married,No,12115,Yes
36,1198,7,Bachelor,Very High,Medium,2,Medium,9,24,Excellent,Medium,80,3,1,6,Better,0,1,635,Y,2,Travel_Frequently,Research & Development,Technical Degree,Female,Healthcare Representative,Single,No,2000,No
38,706,13,Bachelor,High,Medium,2,High,4,11,Excellent,Medium,80,3,0,0,Better,5,1,636,Y,2,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,Married,Yes,2000,No
21,1353,25,Master,Low,High,2,Medium,3,21,Excellent,Low,80,1,9,2,Good,12,1,637,Y,2,Travel_Frequently,Research & Development,Technical Degree,Male,Human Resources,Married,No,2000,No
42,684,6,Master,Very High,High,4,Medium,0,14,Excellent,Low,80,2,0,4,Bad,5,1,638,Y,2,Travel_Rarely,Human Resources,Technical Degree,Female,Healthcare Representative,Divorced,No,7312,No
30,587,5,Master,High,Low,1,Low,1,24,Excellent,Medium,80,3,18,5,Better,12,1,639,Y,2,Non-Travel,Research & Development,Human Resources,Male,Sales Representative,Single,No,9575,Yes
24,611,6,Doctor,High,Very High,2,Low,2,17,Excellent,Medium,80,2,8,1,Bad,11,1,640,Y,2,Non-Travel,Human Resources,Medical,Female,Sales Executive,Single,No,11189,Yes
29,107,10,Doctor,High,High,4,High,3,12,Excellent,Medium,80,2,14,5,Best,14,1,641,Y,2,Travel_Rarely,Sales,Other,Male,Laboratory Technician,Single,Yes,8612,Yes
41,269,11,Bachelor,Low,Very High,5,Low,6,25,Excellent,High,80,1,13,4,Good,0,1,642,Y,2,Non-Travel,Human Resources,Marketing,Male,Manager,Single,Yes,3836,Yes
19,743,25,College,Medium,Low,1,Low,7,16,Outstanding,High,80,0,7,6,Better,9,1,643,Y,2,Travel_Rarely,Human Resources,Marketing,Male,Sales Representative,Divorced,Yes,10659,Yes
29,1052,12,Bachelor,Low,Medium,4,Medium,4,16,Excellent,High,80,0,10,6,Bad,6,1,644,Y,2,Travel_Rarely,Human Resources,Human Resources,Female,Sales Representative,Married,Yes,8027,No
55,647,15,Doctor,Very High,High,3,Low,1,12,Excellent,Medium,80,3,18,2,Better,7,1,645,Y,2,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Divorced,No,2000,Yes
46,963,28,Doctor,Low,Low,2,Low,7,20,Excellent,Medium,80,2,7,4,Bad,6,1,646,Y,2,Travel_Frequently,Human Resources,Life Sciences,Male,Research Director,Single,Yes,6327,Yes
43,789,6,Doctor,Medium,Low,2,Low,3,20,Outstanding,Low,80,2,7,0,Better,11,1,647,Y,2,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Divorced,Yes,10899,Yes
43,1473,3,Bachelor,Low,Very High,3,Medium,6,23,Excellent,Low,80,3,20,0,Good,0,1,648,Y,2,Non-Travel,Research & Development,Medical,Male,Manufacturing Director,Single,Yes,6507,No
42,851,29,Master,Low,Low,3,Low,4,22,Excellent,Medium,80,2,6,5,Bad,0,1,649,Y,2,Non-Travel,Research & Development,Human Resources,Female,Manager,Single,No,7769,Yes
35,327,3,Bachelor,Low,Very High,3,Very High,8,20,Excellent,High,80,2,3,3,Bad,9,1,650,Y,2,Non-Travel,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced,No,11573,Yes
35,1042,15,Below College,Medium,Low,2,Low,1,12,Excellent,Low,80,0,0,5,Better,12,1,651,Y,2,Non-Travel,Human Resources,Other,Female,Sales Executive,Divorced,Yes,4049,Yes
47,159,13,College,Medium,Low,4,Medium,5,15,Excellent,High,80,3,1,2,Good,3,1,652,Y,2,Non-Travel,Sales,Human Resources,Female,Sales Representative,Married,Yes,6710,No
30,225,27,Doctor,Medium,Very High,3,Medium,3,14,Excellent,Very High,80,0,25,2,Bad,18,1,653,Y,2,Travel_Rarely,Human Resources,Other,Male,Research Scientist,Divorced,Yes,2000,No
42,440,1,Bachelor,High,Very High,5,Very High,9,25,Excellent,Medium,80,0,8,5,Bad,0,1,654,Y,2,Non-Travel,Human Resources,Medical,Female,Manufacturing Director,Single,Yes,9969,No
39,1092,12,Bachelor,High,Low,2,Very High,3,20,Outstanding,High,80,1,11,5,Best,4,1,655,Y,2,Travel_Frequently,Research & Development,Technical Degree,Male,Sales Executive,Married,No,7999,No
42,1252,13,Below College,Very High,Low,5,Medium,4,24,Excellent,Medium,80,0,1,2,Best,14,1,656,Y,2,Non-Travel,Sales,Marketing,Male,Sales Representative,Divorced,Yes,9534,No
35,627,22,Bachelor,Medium,Very High,5,High,7,22,Excellent,Low,80,1,15,1,Good,1,1,657,Y,2,Travel_Frequently,Research & Development,Medical,Male,Manager,Single,No,5494,No
41,792,2,Master,Medium,Low,3,Medium,9,18,Excellent,Low,80,3,17,2,Bad,5,1,658,Y,2,Travel_Frequently,Sales,Marketing,Male,Laboratory Technician,Single,Yes,5694,No
48,122,7,College,Medium,Very High,5,High,9,23,Excellent,Very High,80,1,13,0,Good,0,1,659,Y,2,Travel_Frequently,Human Resources,Other,Male,Research Director,Single,No,5732,No
37,899,16,Bachelor,High,Very High,5,Low,9,14,Outstanding,Medium,80,0,18,0,Better,12,1,660,Y,2,Non-Travel,Sales,Marketing,Male,Research Director,Single,No,2869,Yes
58,979,13,Below College,Low,Very High,2,Very High,0,22,Excellent,Very High,80,3,19,5,Bad,16,1,661,Y,2,Travel_Rarely,Research & Development,Human Resources,Female,Laboratory Technician,Single,No,7992,No
45,1318,1,Master,High,High,1,Medium,6,25,Excellent,Very High,80,0,0,5,Good,6,1,662,Y,2,Non-Travel,Research & Development,Human Resources,Female,Research Scientist,Divorced,No,13840,No
44,160,17,Master,Medium,Low,4,Low,8,18,Excellent,Very High,80,1,8,1,Better,12,1,663,Y,2,Non-Travel,Human Resources,Medical,Male,Research Scientist,Divorced,Yes,10786,Yes
46,1422,5,Master,Medium,Medium,2,Very High,9,18,Excellent,Low,80,1,18,1,Best,0,1,664,Y,2,Non-Travel,Sales,Marketing,Female,Sales Representative,Single,No,10901,No
31,449,29,Master,Low,Low,4,Low,0,14,Excellent,Very High,80,0,13,0,Good,4,1,665,Y,2,Travel_Rarely,Human Resources,Medical,Male,Human Resources,Single,No,2854,Yes
41,186,10,Doctor,Low,High,2,Low,0,19,Good,Medium,80,0,10,2,Better,10,1,666,Y,2,Travel_Frequently,Research & Development,Medical,Female,Manager,Divorced,Yes,5695,Yes
32,1400,29,Doctor,Low,Low,4,Low,2,12,Excellent,Medium,80,3,16,6,Good,12,1,667,Y,2,Travel_Frequently,Human Resources,Medical,Male,Laboratory Technician,Divorced,Yes,7975,Yes
32,1179,3,Below College,Low,Low,2,Medium,7,23,Excellent,High,80,2,4,4,Bad,14,1,668,Y,2,Travel_Frequently,Research & Development,Other,Female,Healthcare Representative,Single,No,5587,No
27,110,28,Master,Low,Medium,3,High,8,16,Outstanding,Very High,80,0,10,4,Good,5,1,669,Y,2,Non-Travel,Human Resources,Life Sciences,Female,Research Director,Single,Yes,7416,No
45,202,22,Master,Very High,High,3,High,3,17,Outstanding,Medium,80,3,17,2,Good,4,1,670,Y,2,Travel_Rarely,Human Resources,Other,Female,Manufacturing Director,Single,No,6586,Yes
32,678,7,Bachelor,Very High,Medium,4,Very High,9,16,Excellent,High,80,3,18,5,Good,7,1,671,Y,2,Non-Travel,Research & Development,Other,Female,Healthcare Representative,Married,Yes,6755,Yes
44,852,11,Doctor,Very High,Medium,5,Very High,4,12,Excellent,High,80,3,17,4,Good,14,1,672,Y,2,Travel_Rarely,Research & Development,Marketing,Male,Healthcare Representative,Divorced,No,6285,No
45,1183,19,Below College,High,High,1,Very High,2,18,Excellent,Very High,80,3,9,5,Bad,5,1,673,Y,2,Non-Travel,Human Resources,Marketing,Female,Healthcare Representative,Married,Yes,2000,Yes
50,121,24,Below College,Medium,Medium,5,Medium,8,23,Excellent,Very High,80,0,11,5,Best,0,1,674,Y,2,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Divorced,No,2532,No
49,248,2,Bachelor,Low,Very High,5,Medium,3,23,Excellent,Medium,80,0,7,6,Good,8,1,675,Y,2,Non-Travel,Research & Development,Marketing,Male,Manufacturing Director,Married,Yes,7231,No
49,1474,20,College,Low,Very High,4,High,3,11,Outstanding,High,80,0,3,3,Good,0,1,676,Y,2,Travel_Frequently,Human Resources,Technical Degree,Male,Laboratory Technician,Divorced,No,2142,No
47,568,2,Bachelor,Very High,Low,3,Low,7,22,Excellent,Low,80,3,12,4,Best,1,1,677,Y,2,Non-Travel,Research & Development,Marketing,Female,Research Director,Married,No,7077,Yes
36,597,7,College,High,Very High,2,Very High,3,17,Excellent,Low,80,2,0,5,Good,3,1,678,Y,2,Non-Travel,Human Resources,Marketing,Male,Manufacturing Director,Single,Yes,2000,No
44,1106,28,Bachelor,High,High,5,High,6,25,Excellent,High,80,3,9,1,Good,7,1,679,Y,2,Non-Travel,Research & Development,Medical,Male,Research Director,Divorced,Yes,8476,Yes
61,720,10,Bachelor,Very High,Very High,3,High,9,13,Excellent,High,80,1,4,6,Better,24,1,680,Y,2,Travel_Frequently,Sales,Marketing,Male,Healthcare Representative,Divorced,No,7376,Yes
27,1122,10,Master,High,Very High,3,Very High,9,23,Outstanding,Medium,80,2,16,0,Best,7,1,681,Y,2,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Single,Yes,11010,Yes
39,241,27,Doctor,Very High,Low,2,Medium,6,25,Excellent,High,80,1,0,3,Best,6,1,682,Y,2,Non-Travel,Sales,Medical,Female,Manufacturing Director,Divorced,No,7989,No
49,1240,19,Master,High,Medium,4,Medium,7,14,Low,High,80,0,12,6,Bad,0,1,683,Y,2,Travel_Frequently,Human Resources,Marketing,Male,Sales Executive,Single,Yes,11174,Yes
37,1360,4,Below College,Medium,Medium,3,High,5,25,Excellent,Low,80,2,4,4,Best,13,1,684,Y,2,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Divorced,Yes,2303,Yes
33,942,8,Doctor,Very High,Very High,5,Low,1,20,Excellent,Medium,80,3,6,2,Good,7,1,685,Y,2,Travel_Frequently,Human Resources,Other,Male,Human Resources,Married,Yes,11457,Yes
31,120,1,Doctor,High,High,2,Medium,9,17,Outstanding,Very High,80,2,15,5,Best,8,1,686,Y,2,Travel_Rarely,Research & Development,Other,Male,Sales Representative,Divorced,No,7305,Yes
42,959,12,Bachelor,Very High,High,5,Medium,1,15,Outstanding,Medium,80,1,17,4,Bad,0,1,687,Y,2,Travel_Frequently,Research & Development,Technical Degree,Female,Sales Executive,Divorced,Yes,12150,Yes
41,101,23,Below College,Medium,Very High,4,Medium,3,11,Outstanding,High,80,1,0,3,Bad,11,1,688,Y,2,Travel_Rarely,Research & Development,Technical Degree,Female,Healthcare Representative,Single,No,8355,Yes
36,1404,17,College,Low,Very High,3,High,6,25,Excellent,High,80,2,7,0,Good,3,1,689,Y,2,Travel_Rarely,Human Resources,Medical,Male,Sales Executive,Divorced,Yes,3492,No
50,958,6,College,High,Low,4,Low,7,24,Excellent,Medium,80,2,16,0,Bad,12,1,690,Y,2,Travel_Rarely,Human Resources,Life Sciences,Male,Laboratory Technician,Divorced,No,4677,Yes
40,1332,4,Below College,High,Low,2,Very High,7,25,Excellent,Low,80,0,26,1,Better,3,1,691,Y,2,Non-Travel,Sales,Medical,Female,Manufacturing Director,Single,Yes,15896,No
28,432,24,Bachelor,Low,Medium,2,Low,5,19,Excellent,High,80,1,3,2,Good,16,1,692,Y,2,Travel_Frequently,Research & Development,Human Resources,Male,Research Director,Married,No,11180,Yes
35,1004,8,College,Very High,Medium,2,Very High,4,19,Outstanding,Medium,80,3,8,1,Best,2,1,693,Y,2,Travel_Rarely,Sales,Other,Female,Laboratory Technician,Divorced,Yes,2366,Yes
50,823,9,Master,Medium,Medium,3,Low,8,17,Excellent,Low,80,1,5,4,Better,5,1,694,Y,2,Non-Travel,Human Resources,Marketing,Male,Human Resources,Married,Yes,6882,Yes
21,127,19,College,Very High,Low,5,Medium,0,11,Excellent,High,80,2,0,3,Bad,0,1,695,Y,2,Travel_Frequently,Human Resources,Other,Male,Sales Representative,Single,No,8402,No
37,437,14,Bachelor,Very High,Low,4,Medium,9,15,Outstanding,Medium,80,1,7,2,Bad,1,1,696,Y,2,Non-Travel,Human Resources,Medical,Female,Laboratory Technician,Married,No,2000,Yes
40,742,16,College,Medium,Very High,1,Medium,1,23,Excellent,High,80,1,2,6,Better,4,1,697,Y,2,Travel_Rarely,Research & Development,Human Resources,Male,Research Director,Divorced,No,13132,No
38,1099,9,Bachelor,High,Medium,4,High,8,12,Excellent,High,80,0,18,5,Good,2,1,698,Y,2,Travel_Frequently,Sales,Technical Degree,Female,Research Director,Single,No,8863,No
29,861,5,Doctor,Very High,Very High,4,Medium,8,11,Excellent,Low,80,3,0,0,Good,8,1,699,Y,2,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,Yes,3842,Yes
30,1267,23,Bachelor,Very High,Very High,1,High,1,15,Excellent,Very High,80,0,8,5,Best,0,1,700,Y,2,Travel_Frequently,Sales,Marketing,Male,Healthcare Representative,Single,No,2166,No
27,1476,25,Below College,Low,Very High,4,High,9,24,Excellent,High,80,0,15,6,Better,14,1,701,Y,2,Non-Travel,Research & Development,Human Resources,Female,Manufacturing Director,Married,Yes,10453,Yes
28,895,16,College,Very High,Very High,5,Medium,2,25,Good,Very High,80,2,6,6,Better,8,1,702,Y,2,Travel_Rarely,Sales,Medical,Male,Research Scientist,Divorced,No,5825,No
37,1211,4,Bachelor,Medium,Low,2,Medium,7,11,Excellent,High,80,3,0,2,Good,4,1,703,Y,2,Non-Travel,Sales,Marketing,Female,Research Scientist,Married,Yes,2000,Yes
50,590,25,Below College,Low,Medium,3,Medium,4,16,Excellent,Very High,80,2,3,0,Better,6,1,704,Y,2,Non-Travel,Sales,Human Resources,Male,Laboratory Technician,Married,Yes,11386,Yes
43,1123,21,Master,Medium,Medium,4,High,4,13,Excellent,Medium,80,0,5,2,Best,2,1,705,Y,2,Non-Travel,Human Resources,Human Resources,Female,Manufacturing Director,Married,No,7450,Yes
44,364,19,Doctor,Very High,Low,1,High,2,25,Good,Very High,80,1,5,4,Bad,2,1,706,Y,2,Non-Travel,Sales,Marketing,Male,Research Scientist,Single,No,5355,Yes
32,427,18,Below College,Low,Very High,1,Medium,4,21,Excellent,Low,80,1,16,1,Good,11,1,707,Y,2,Travel_Frequently,Sales,Human Resources,Female,Research Scientist,Single,Yes,6099,No
28,127,4,Master,High,High,3,Very High,4,11,Excellent,High,80,2,24,1,Best,3,1,708,Y,2,Travel_Rarely,Research & Development,Marketing,Female,Research Scientist,Single,No,2000,No
40,679,26,Bachelor,High,Very High,5,Very High,7,19,Excellent,Low,80,0,15,4,Better,0,1,709,Y,2,Travel_Frequently,Sales,Human Resources,Female,Sales Executive,Single,Yes,2000,Yes
37,1355,19,Master,Very High,Medium,2,Low,0,21,Excellent,Medium,80,3,7,4,Better,0,1,710,Y,2,Travel_Rarely,Human Resources,Marketing,Male,Manufacturing Director,Married,No,4560,Yes
36,920,19,Below College,High,High,2,High,7,20,Low,High,80,2,17,3,Good,0,1,711,Y,2,Non-Travel,Sales,Medical,Male,Laboratory Technician,Married,Yes,10694,Yes
34,549,10,Doctor,Medium,High,2,Very High,7,13,Excellent,High,80,2,19,5,Bad,0,1,712,Y,2,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Married,Yes,9398,No
62,884,9,College,Very High,High,5,Low,8,25,Excellent,High,80,1,27,4,Better,4,1,713,Y,2,Non-Travel,Sales,Medical,Female,Manufacturing Director,Single,Yes,2000,Yes
35,628,9,Below College,Medium,Low,2,Medium,7,21,Excellent,Medium,80,1,19,6,Good,0,1,714,Y,2,Travel_Rarely,Sales,Technical Degree,Female,Laboratory Technician,Married,No,8356,No
34,659,3,Below College,Low,Medium,2,Low,2,12,Excellent,High,80,2,18,0,Best,13,1,715,Y,2,Travel_Frequently,Sales,Life Sciences,Female,Healthcare Representative,Divorced,Yes,5657,Yes
23,1125,19,College,Low,High,2,Medium,6,14,Excellent,High,80,0,19,3,Bad,1,1,716,Y,2,Travel_Rarely,Sales,Human Resources,Male,Manager,Divorced,No,2000,Yes
48,1471,4,Master,Low,High,1,High,3,18,Excellent,Very High,80,3,4,0,Bad,13,1,717,Y,2,Travel_Frequently,Sales,Technical Degree,Male,Laboratory Technician,Married,No,6954,Yes
30,552,26,Bachelor,High,High,3,High,9,14,Excellent,High,80,2,22,4,Best,4,1,718,Y,2,Travel_Rarely,Human Resources,Marketing,Male,Research Director,Single,No,12012,Yes
25,1473,23,College,Low,Medium,4,High,1,25,Excellent,Medium,80,0,20,5,Best,4,1,719,Y,2,Travel_Frequently,Human Resources,Technical Degree,Male,Research Scientist,Divorced,No,9340,No
40,476,4,Doctor,Low,Medium,5,Very High,9,18,Excellent,Low,80,1,0,6,Best,6,1,720,Y,2,Travel_Frequently,Research & Development,Human Resources,Male,Healthcare Representative,Single,No,13645,Yes
41,867,26,Doctor,Low,Very High,5,Low,4,22,Excellent,Medium,80,3,18,2,Best,14,1,721,Y,2,Travel_Frequently,Human Resources,Human Resources,Male,Healthcare Representative,Married,Yes,2000,Yes
43,1181,3,Doctor,High,High,4,High,5,14,Good,Low,80,1,0,3,Bad,9,1,722,Y,2,Travel_Frequently,Sales,Life Sciences,Male,Research Director,Single,No,12942,No
51,339,21,Master,Very High,Low,1,Low,1,22,Outstanding,High,80,2,15,2,Best,10,1,723,Y,2,Travel_Rarely,Sales,Marketing,Male,Sales Representative,Married,Yes,2984,Yes
35,1460,10,Doctor,Medium,High,4,Medium,6,15,Excellent,Very High,80,0,11,4,Better,3,1,724,Y,2,Non-Travel,Human Resources,Human Resources,Female,Manufacturing Director,Single,No,9244,No
29,1410,7,Master,High,High,2,High,9,16,Excellent,Medium,80,2,25,5,Better,0,1,725,Y,2,Travel_Rarely,Research & Development,Marketing,Male,Manager,Divorced,No,2000,No
51,789,4,Doctor,High,Very High,5,High,7,15,Excellent,Very High,80,2,26,4,Best,8,1,726,Y,2,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Single,No,2000,Yes
21,250,10,College,High,Medium,1,Low,0,19,Excellent,High,80,2,15,4,Good,10,1,727,Y,2,Travel_Frequently,Research & Development,Other,Male,Human Resources,Divorced,No,8701,Yes
25,1100,26,Master,Medium,Very High,5,High,4,11,Excellent,Medium,80,2,11,2,Bad,0,1,728,Y,2,Travel_Frequently,Human Resources,Technical Degree,Female,Human Resources,Single,Yes,5448,No
24,202,11,Master,High,Very High,2,Low,8,23,Good,High,80,1,23,6,Bad,3,1,729,Y,2,Non-Travel,Sales,Other,Female,Manager,Single,Yes,2000,Yes
38,1434,28,Bachelor,Very High,Medium,2,Very High,6,11,Outstanding,Low,80,3,13,2,Bad,1,1,730,Y,2,Travel_Frequently,Human Resources,Technical Degree,Female,Sales Representative,Single,No,4161,No
43,551,9,College,High,Very High,2,Very High,5,25,Excellent,High,80,1,2,3,Better,11,1,731,Y,2,Non-Travel,Research & Development,Medical,Female,Research Scientist,Single,Yes,2000,No
46,230,3,Bachelor,Very High,Medium,2,Medium,2,22,Excellent,High,80,0,28,0,Better,6,1,732,Y,2,Travel_Rarely,Sales,Technical Degree,Male,Research Scientist,Married,Yes,10462,No
41,1219,28,Below College,Very High,High,3,Very High,6,22,Low,High,80,0,21,5,Good,10,1,733,Y,2,Non-Travel,Human Resources,Other,Male,Manufacturing Director,Single,No,4557,Yes
40,389,15,College,Very High,Medium,3,Low,1,25,Excellent,High,80,0,12,2,Best,6,1,734,Y,2,Non-Travel,Sales,Marketing,Male,Human Resources,Married,Yes,10227,Yes
36,1099,10,College,Very High,Medium,1,Medium,7,21,Excellent,Very High,80,1,1,1,Better,7,1,735,Y,2,Non-Travel,Sales,Technical Degree,Male,Laboratory Technician,Married,Yes,13565,No
17,720,29,Below College,Very High,Medium,3,Medium,1,22,Excellent,Very High,80,0,5,6,Best,15,1,736,Y,2,Non-Travel,Human Resources,Human Resources,Male,Sales Executive,Married,No,9557,Yes
55,1115,11,Doctor,Low,Medium,4,Medium,6,21,Excellent,Very High,80,1,7,4,Better,8,1,737,Y,2,Travel_Frequently,Research & Development,Life Sciences,Female,Manager,Divorced,Yes,6974,Yes
30,908,6,College,Medium,Medium,4,High,8,21,Outstanding,Medium,80,0,16,1,Best,6,1,738,Y,2,Travel_Frequently,Research & Development,Medical,Female,Research Director,Single,Yes,2000,No
27,837,7,Bachelor,Low,High,2,High,8,16,Excellent,Very High,80,2,20,2,Better,8,1,739,Y,2,Travel_Frequently,Sales,Technical Degree,Male,Manager,Married,Yes,9391,No
41,1182,3,Below College,High,High,1,Very High,8,24,Excellent,Low,80,2,24,1,Bad,13,1,740,Y,2,Travel_Rarely,Sales,Medical,Male,Sales Executive,Married,No,14531,Yes
44,815,13,College,High,Medium,1,Medium,7,17,Excellent,Medium,80,3,16,6,Best,12,1,741,Y,2,Non-Travel,Human Resources,Life Sciences,Male,Sales Representative,Divorced,No,18495,Yes
49,535,14,Master,Low,Low,4,High,3,16,Excellent,Very High,80,1,21,0,Better,5,1,742,Y,2,Travel_Frequently,Human Resources,Medical,Male,Laboratory Technician,Married,Yes,9690,No
29,1470,19,Master,Medium,Very High,1,High,2,11,Outstanding,High,80,2,11,1,Better,0,1,743,Y,2,Travel_Frequently,Human Resources,Other,Male,Laboratory Technician,Divorced,No,4075,No
39,1277,18,Master,Medium,High,2,Very High,0,21,Excellent,High,80,2,28,3,Good,11,1,744,Y,2,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Married,Yes,6756,No
39,1125,3,Master,Medium,Low,5,Very High,0,18,Good,Medium,80,1,7,1,Good,1,1,745,Y,2,Travel_Rarely,Human Resources,Medical,Male,Manufacturing Director,Divorced,Yes,13552,Yes
34,791,25,Bachelor,Low,Medium,2,Medium,4,12,Outstanding,High,80,1,7,5,Best,2,1,746,Y,2,Travel_Frequently,Sales,Human Resources,Female,Sales Representative,Married,Yes,10238,No
